Zboží;Poèet SVM;Kateg.zboží
1106144;0,000;C0112
1106143;0,000;C0112
1083721;0,000;C0112
1085604;0,000;C0112
1087593;0,000;C0112
1106150;0,000;C0112
1106149;0,000;C0112
1106148;0,000;C0112
1106147;0,000;C0112
1095977;0,000;B0205
1083719;0,000;C0112
1083720;0,000;C0104
1083717;0,000;C0112
1083715;0,000;C0104
1083714;0,000;C0104
1083713;0,000;C0112
1083508;0,000;C0104
1083711;0,000;C0104
1083710;0,000;C0112
1083709;0,000;C0104
1083708;0,000;C0104
1080463;0,000;B0205
1083707;0,000;C0112
1083706;0,000;C0112
1083705;0,000;C0112
1095122;0,000;C0104
1079526;0,000;F0604
1079524;0,000;C0104
1108208;0,000;C0112
1108207;0,000;C0112
1108206;0,000;C0112
1108205;0,000;C0112
1083704;0,000;C0112
1083703;0,000;C0104
1083690;0,000;C0103
1083688;0,000;C0103
1083686;0,000;C0103
1097050;0,000;B0204
1097049;0,000;B0204
1097051;0,000;B0204
1083682;0,000;C0103
1083681;0,000;C0103
1080462;0,000;B0204
1080461;0,000;B0105
1083677;0,000;C0103
1083676;0,000;C0103
1083675;0,000;C0103
1083674;0,000;C0103
1083672;0,000;C0103
1083671;0,000;C0103
1083670;0,000;C0103
1083668;0,000;C0103
1083667;0,000;C0103
1083666;0,000;C0103
1083664;0,000;C0103
1095679;0,000;B0204
1095680;0,000;B0204
1083663;0,000;C0106
1083656;0,000;C0107
1080459;0,000;B0204
1080458;0,000;B0204
1080457;0,000;B0204
1083650;0,000;C0103
1085603;0,000;C0103
1083648;0,000;C0103
1083647;0,000;C0103
1083646;0,000;C0103
1083652;0,000;C0103
1083641;0,000;C0103
1085602;0,000;C0103
1083639;0,000;C0103
1083638;0,000;C0103
1083636;0,000;C0103
1083634;0,000;C0103
1083633;0,000;C0103
1083632;0,000;C0103
1083631;0,000;C0103
1083630;0,000;C0103
1083621;0,000;C0103
1083619;0,000;C0103
1083618;0,000;C0103
1083617;0,000;C0103
1083616;0,000;C0103
1083615;0,000;C0103
1083614;0,000;C0103
1090661;0,000;C0103
1083612;0,000;C0103
1085601;0,000;C0103
1083611;0,000;C0103
1083610;0,000;C0103
1090658;0,000;C0103
1090660;0,000;C0103
1083604;0,000;C0103
1083603;0,000;C0103
1083602;0,000;C0103
1083601;0,000;C0103
1083599;0,000;C0103
1083598;0,000;C0103
1083597;0,000;C0103
1085600;0,000;C0103
1083595;0,000;C0103
1083594;0,000;C0103
1083593;0,000;C0103
1083592;0,000;C0103
1083591;0,000;C0103
1115524;0,000;C0103
1090659;0,000;C0103
1083590;0,000;C0103
1112802;0,000;C0103
1111626;0,000;C0103
1111620;0,000;C0103
1111614;0,000;C0103
1111608;0,000;C0103
1111625;0,000;C0103
1111619;0,000;C0103
1111613;0,000;C0103
1111607;0,000;C0103
1115511;0,000;C0103
1111624;0,000;C0103
1111618;0,000;C0103
1111612;0,000;C0103
1111606;0,000;C0103
1115510;0,000;C0103
1111623;0,000;C0103
1111617;0,000;C0103
1111611;0,000;C0103
1111605;0,000;C0103
1111622;0,000;C0103
1111616;0,000;C0103
1111610;0,000;C0103
1111604;0,000;C0103
1111621;0,000;C0103
1111615;0,000;C0103
1111609;0,000;C0103
1111603;0,000;C0103
1083589;0,000;C0107
1083588;0,000;C0106
1108183;0,000;C0107
1108182;0,000;C0107
1083587;0,000;C0107
1083586;0,000;C0107
1095126;0,000;C0107
1083585;0,000;C0107
1083584;0,000;C0107
1087579;0,000;C0107
1083583;0,000;C0107
1083582;0,000;C0107
1087578;0,000;C0107
1083581;0,000;C0107
1083580;0,000;C0107
1108181;0,000;C0107
1079520;0,000;A0804
1091743;0,000;C0106
1083575;0,000;C0103
1083574;0,000;C0106
1108180;0,000;C0107
1095119;0,000;C0106
1083535;0,000;C0107
1084139;0,000;C0107
1083534;0,000;C0107
1083533;0,000;C0107
1083532;0,000;C0107
1083531;0,000;C0107
1083530;0,000;C0106
1083529;0,000;C0106
1083528;0,000;C0107
1083567;0,000;C0107
1083566;0,000;C0107
1115514;0,000;C0103
1099397;0,000;C0103
1083564;0,000;C0103
1092383;0,000;C0103
1092384;0,000;C0103
1099398;0,000;C0103
1093509;0,000;C0103
1093508;0,000;C0103
1083572;0,000;C0103
1083523;0,000;C0103
1093507;0,000;C0103
1088647;0,000;C0103
1093506;0,000;C0103
1093505;0,000;C0103
1083570;0,000;C0103
1090651;0,000;C0103
1083569;0,000;C0103
1083559;0,000;C0103
1093504;0,000;C0103
1088646;0,000;C0103
1087591;0,000;C0103
1083556;0,000;C0103
1083555;0,000;C0103
1083554;0,000;C0103
1083553;0,000;C0103
1083520;0,000;C0103
1083568;0,000;C0103
1083552;0,000;C0103
1083551;0,000;C0103
1083519;0,000;C0103
1083518;0,000;C0103
1083517;0,000;C0103
1088657;0,000;C0103
1088656;0,000;C0103
1083548;0,000;C0103
1083547;0,000;C0103
1083546;0,000;C0103
1083515;0,000;C0103
1088655;0,000;C0103
1087590;0,000;C0103
1114571;0,000;C0103
1114569;0,000;C0103
1114572;0,000;C0103
1114570;0,000;C0103
1102459;0,000;C0103
1102458;0,000;C0103
1102457;0,000;C0103
1115521;0,000;C0103
1115520;0,000;C0103
1115518;0,000;C0103
1111655;0,000;C0103
1115522;0,000;C0103
1111656;0,000;C0103
1110917;0,000;C0103
1110918;0,000;C0103
1115519;0,000;C0103
1110926;0,000;C0103
1110924;0,000;C0103
1110925;0,000;C0103
1110920;0,000;C0103
1110919;0,000;C0103
1110921;0,000;C0103
1111654;0,000;C0103
1115517;0,000;C0103
1115523;0,000;C0103
1083513;0,000;C0106
1083512;0,000;C0106
1115536;0,000;C0115
1083510;0,000;C0104
1081364;0,000;B0604
1073710;1;D0302
1049105;0,000;D0302
1087545;0,000;C0106
1095965;0,000;B0205
1095964;0,000;B0205
1095963;0,000;B0205
1095975;0,000;B0205
1095974;0,000;B0205
1095973;0,000;B0205
1095972;0,000;B0205
1095971;0,000;B0205
1095970;0,000;B0205
1095969;0,000;B0205
1095966;0,000;B0205
1095968;0,000;B0205
1095945;0,000;B0205
1095944;0,000;B0205
1102499;0,000;B0205
1095962;0,000;B0205
1095961;0,000;B0205
1095957;0,000;B0205
1095960;0,000;B0205
1095959;0,000;B0205
1095958;0,000;B0205
1095956;0,000;B0205
1095955;0,000;B0205
1095954;0,000;B0205
1095953;0,000;B0205
1095952;0,000;B0205
1095950;0,000;B0205
1095951;0,000;B0205
1095949;0,000;B0205
1095948;0,000;B0205
1095947;0,000;B0205
1057202;0,000;D0101
1098024;2;D0101
1094526;1;D0101
1069893;1;D0101
1067369;1;D0101
1057191;1;D0101
1075942;0,000;D0101
1057184;1;D0101
1097282;0,000;A0404
1058259;0,000;B0301
1082439;0,000;E1002
1082440;0,000;E1002
1084404;0,000;E1002
1082428;0,000;E1002
1082427;0,000;E1002
1082426;0,000;E1002
1082423;0,000;E1002
1082422;0,000;E1002
1082421;0,000;E1002
1082418;0,000;E1002
1082456;1;E0502
1082455;1;E0502
1082453;1;E0502
1081938;0,000;E0502
1082435;0,000;E1002
1082434;0,000;E1002
1082433;0,000;E1002
1082432;0,000;E1002
1082452;1;E0502
1082451;1;E0502
1082417;0,000;E1002
1082450;1;E0502
1081829;0,000;B0402
1084316;0,000;A0804
1103672;0,000;D0102
1104416;0,000;D0101
1104396;1;D0101
1098023;1;D0102
1104920;0,000;D0102
1109235;0,000;D0104
1026191;0,000;E0205
1026190;0,000;E0205
1041473;0,000;E0205
1115491;0,000;D0101
1087446;0,000;D0101
1107892;0,000;D0101
1087445;1;D0101
1100139;1;D0101
1114917;0,000;D0104
1107882;1;D0101
1095248;0,000;C0103
1109567;0,000;C0103
1109566;0,000;C0103
1111489;1;D0101
1074963;1;D0101
1084256;0,000;B0104
1114283;0,000;D0101
1105495;0,000;D0101
1114282;1;D0101
1051033;0,000;D0101
1069340;1;D0101
1070267;0,000;D0101
1053232;0,000;D0101
1114281;0,000;D0101
1052914;1;D0101
1082211;1;D0101
1110696;0,000;B0702
1110694;0,000;B0702
1109957;0,000;B0702
1107519;0,000;B0702
1107518;0,000;B0702
1107517;0,000;B0702
1106218;0,000;B0702
1107556;0,000;B0702
1107553;0,000;B0702
1107569;0,000;B0702
1097660;0,000;B0702
1107567;0,000;B0702
1107565;0,000;B0702
1034617;0,000;B0702
1107555;0,000;B0702
1106870;0,000;E0605
1106866;0,000;E0605
1106867;1;E0605
1063084;1;E0605
1116193;0,000;A0201
1113774;0,000;A0201
1104691;0,000;D0604
1086059;0,000;E0103
1086058;0,000;E0103
1105448;0,000;E0103
1086057;0,000;E0103
1065322;0,000;D0601
1065309;1;D0601
1065310;0,000;D0601
1065311;1;D0601
1065314;0,000;D0601
1075354;1;D0601
1114265;0,000;A0401
1114264;0,000;A0401
1107116;0,000;A0401
1114263;0,000;A0401
1107115;0,000;A0401
1097267;0,000;A0401
1114267;0,000;A0401
1114266;0,000;A0401
1037974;1;E0503
1081944;0,000;D0602
1100858;1;E0201
1073434;1;E0201
1063108;1;E0201
1113219;0,000;E0201
1113216;0,000;E0201
1107453;0,000;A0604
1116657;0,000;E0201
1083507;0,000;C0108
1107105;0,000;B0604
1086428;0,000;B0604
1069434;0,000;B0604
1095009;1;A0604
1074525;0,000;A0604
1094008;0,000;D0503
1097685;0,000;A0801
1097686;0,000;A0801
1081462;0,000;B0106
1103496;0,000;A0804
1103495;0,000;A0804
1103498;0,000;A0804
1077303;1;E0304
1105407;1;E0304
1105406;1;E0304
1081942;1;D0602
1081266;0,000;B0301
1048780;0,000;B0301
1091690;0,000;B0301
1109451;0,000;B0301
1105388;1;D0101
1080447;0,000;B0204
1080445;0,000;B0204
1080453;0,000;B0204
1080451;0,000;B0204
1083505;0,000;C0103
1083504;0,000;C0103
1083503;0,000;C0103
1083502;0,000;C0103
1083501;0,000;C0103
1083500;0,000;C0103
1083499;0,000;C0103
1083498;0,000;C0103
1083497;0,000;C0103
1083496;0,000;C0103
1083495;0,000;C0103
1083494;0,000;C0103
1083493;0,000;C0103
1083492;0,000;C0103
1083491;0,000;C0103
1083490;0,000;C0103
1083489;0,000;C0103
1083488;0,000;C0103
1083487;0,000;C0103
1083484;0,000;C0103
1083483;0,000;C0103
1083482;0,000;C0103
1083481;0,000;C0103
1083480;0,000;C0103
1083479;0,000;C0103
1083478;0,000;C0103
1083477;0,000;C0103
1083476;0,000;C0103
1083475;0,000;C0103
1083474;0,000;C0103
1083473;0,000;C0103
1083472;0,000;C0103
1083471;0,000;C0103
1083468;0,000;C0103
1083467;0,000;C0103
1083466;0,000;C0103
1083465;0,000;C0103
1077833;0,000;D0205
1077835;1;D0205
1077836;1;D0205
1077837;0,000;D0205
1082416;0,000;E0203
1082405;0,000;E0203
1082404;0,000;E0203
1100729;0,000;G0106
1100728;0,000;G0106
1100889;0,000;E1001
1100888;0,000;E1001
1100383;0,000;E1001
1082413;0,000;E0203
1082411;0,000;E0203
1082407;0,000;E0206
1082406;0,000;E0206
1082105;0,000;E0804
1115926;0,000;B0302
1042520;1;E0105
1099525;0,000;A0104
1048991;0,000;A0104
1080845;0,000;B0901
1080823;0,000;B0901
1080829;0,000;B0901
1034519;0,000;B0901
1080821;0,000;B0901
1034520;0,000;B0901
1034521;0,000;B0901
1080816;0,000;B0901
1080815;0,000;B0901
1096137;0,000;C0106
1096138;0,000;G0106
1096132;0,000;C0106
1096136;0,000;C0106
1096135;0,000;C0106
1096133;0,000;C0106
1096131;0,000;C0106
1096130;0,000;C0106
1096142;0,000;C0106
1096134;0,000;C0106
1055713;0,000;E0504
1095538;0,000;C0103
1095537;0,000;C0103
1058101;0,000;B0204
1014399;0,000;B0405
1081209;0,000;B0405
1014396;0,000;B0405
1025776;0,000;B0405
1025770;0,000;B0405
1014369;0,000;B0405
1014381;0,000;B0405
1094378;0,000;B0405
1014375;0,000;B0405
1014386;0,000;B0405
1081207;0,000;B0405
1014406;0,000;B0405
1014413;0,000;B0405
1081206;0,000;B0405
1058086;0,000;B0204
1081205;0,000;B0405
1094374;0,000;B0405
1094377;0,000;B0405
1014370;0,000;B0405
1094376;0,000;B0405
1107940;0,000;B0104
1065279;1;D0602
1065282;0,000;D0602
1065271;1;D0602
1065270;0,000;D0602
1065269;0,000;D0602
1064467;0,000;D0602
1065185;0,000;D0602
1064440;1;D0602
1065259;0,000;D0602
1078675;0,000;D0602
1078671;1;D0602
1078670;1;D0602
1080443;0,000;B0105
1060443;0,000;E0804
1060440;0,000;E0804
1105527;0,000;B1002
1102721;1;E0201
1087903;1;E0201
1094521;1;E0201
1065066;0,000;E0201
1100751;1;E0201
1093419;1;E0201
1060448;0,000;E0804
1060446;0,000;E0804
1094142;0,000;B0901
1094141;0,000;B0901
1108465;0,000;B0901
1108466;0,000;B0901
1108467;0,000;B0901
1108464;0,000;B0901
1108463;0,000;B0901
1108462;0,000;B0901
1108461;0,000;B0901
1108460;0,000;B0901
1108459;0,000;B0901
1108458;0,000;B0901
1108457;0,000;B0901
1108456;0,000;B0901
1108455;0,000;B0901
1108454;0,000;B0901
1108453;0,000;B0901
1108452;0,000;B0901
1108451;0,000;B0901
1097097;0,000;B0901
1097096;0,000;B0901
1097095;0,000;B0901
1097094;0,000;B0901
1097093;0,000;B0901
1097092;0,000;B0901
1097091;0,000;B0901
1097090;0,000;B0901
1097089;0,000;B0901
1097121;0,000;B0901
1097119;0,000;B0901
1097116;0,000;B0901
1097115;0,000;B0901
1097111;0,000;B0901
1097110;0,000;B0901
1097109;0,000;B0901
1097108;0,000;B0901
1097107;0,000;B0901
1097102;0,000;B0901
1097101;0,000;B0901
1097100;0,000;B0901
1097099;0,000;B0901
1097098;0,000;B0901
1097113;0,000;B0901
1097118;0,000;B0901
1090887;0,000;B0901
1090884;0,000;B0901
1090883;0,000;B0901
1080812;0,000;B0901
1080811;0,000;B0901
1064286;0,000;B0901
1080793;0,000;B0901
1034515;0,000;B0901
1080789;0,000;B0901
1080787;0,000;B0901
1042474;0,000;B0805
1053731;0,000;D0802
1105988;0,000;D0802
1105989;0,000;D0802
1087012;0,000;B0103
1103890;0,000;D0205
1105046;0,000;B0204
1105045;0,000;B0204
1105047;0,000;B0204
1105067;0,000;B0204
1105049;0,000;B0204
1105048;0,000;B0204
1082103;0,000;E0205
1099204;0,000;E0804
1099211;0,000;E0804
1099215;0,000;E1001
1099205;0,000;E1001
1099209;0,000;E1001
1099206;0,000;E1001
1082649;0,000;E0802
1082648;0,000;E0802
1082102;0,000;D0104
1082101;0,000;D0104
1082100;0,000;D0104
1099210;0,000;D0104
1082647;0,000;E0802
1082097;0,000;E1002
1099207;0,000;E1001
1099218;0,000;E1001
1099199;0,000;E1001
1099212;0,000;E1001
1099208;0,000;E1001
1099214;0,000;E1001
1099200;0,000;E1001
1082646;0,000;E0802
1099222;0,000;E1001
1099217;0,000;E1001
1082645;0,000;E0802
1082644;0,000;E0802
1082643;0,000;E0802
1082642;0,000;E0802
1082641;0,000;E0802
1082640;0,000;E0802
1099197;0,000;E1001
1105620;0,000;B0605
1109698;0,000;B0605
1105617;0,000;B0605
1105616;0,000;B0605
1105618;0,000;B0605
1109699;0,000;B0605
1105619;0,000;B0605
1109697;0,000;B0605
1105615;0,000;B0605
1105614;0,000;B0605
1097056;0,000;B0401
1097055;0,000;B0401
1097054;0,000;B0401
1105344;0,000;B0401
1105345;0,000;B0401
1105346;0,000;B0401
1081575;0,000;B0401
1081565;0,000;B0401
1081574;0,000;B0401
1081573;0,000;B0401
1103574;0,000;B0401
1081665;0,000;E0205
1079805;0,000;B0401
1079807;0,000;B0401
1079806;0,000;B0401
1081559;0,000;B0401
1077555;0,000;C0110
1077554;0,000;C0110
1077553;0,000;C0110
1085388;0,000;C0110
1086199;0,000;C0110
1109568;0,000;C0110
1094918;0,000;C0110
1094917;0,000;C0110
1095395;0,000;B0307
1067734;0,000;B0301
1031106;0,000;B0301
1115916;0,000;B0301
1115915;0,000;B0301
1097613;0,000;A0506
1097593;0,000;A0506
1090409;0,000;A0505
1086014;0,000;A0506
1081302;0,000;B0302
1082707;1;E1002
1102858;0,000;D0304
1080435;0,000;B0204
1080434;0,000;B0204
1094579;0,000;D0104
1081663;0,000;E0205
1081662;0,000;E0205
1089401;0,000;G0106
1028375;0,000;E0205
1115091;0,000;E1001
1042353;1;E0105
1112490;0,000;D0704
1099418;0,000;D0704
1017795;0,000;D0704
1098971;0,000;C0106
1112898;0,000;A0101
1112901;0,000;A0101
1112903;1;A0101
1098260;1;A0101
1073471;1;A0101
1096703;0,000;A0101
1113007;0,000;A0101
1073470;0,000;A0101
1113932;0,000;A0101
1112899;0,000;A0101
1112902;0,000;A0101
1112904;0,000;A0101
1112906;0,000;A0101
1098265;0,000;A0101
1103609;1;A0101
1099512;1;A0101
1098267;1;A0101
1099513;0,000;A0101
1103607;0,000;A0101
1099510;1;A0101
1105627;0,000;A0101
1098270;0,000;A0101
1073473;1;A0101
1073466;1;A0101
1073465;0,000;A0101
1113931;0,000;A0101
1098266;1;A0101
1099514;1;A0101
1103606;1;A0101
1102754;0,000;A0101
1098272;1;A0101
1099518;0,000;A0101
1073459;1;A0101
1098273;1;A0101
1098255;1;A0101
1098269;0,000;A0101
1099516;0,000;A0101
1103605;1;A0101
1102753;0,000;A0101
1114922;0,000;A0101
1099519;1;A0101
1108121;0,000;A0101
1073452;2;A0101
1073449;0,000;A0101
1098274;0,000;A0101
1099520;1;A0101
1099521;1;A0101
1099522;0,000;A0101
1102606;1;A0101
1073445;0,000;A0101
1104834;0,000;A0101
1073438;0,000;A0101
1073437;0,000;A0101
1073436;1;A0101
1109236;0,000;D0704
1082386;0,000;E0203
1082532;1;E0904
1082531;1;E0904
1115538;0,000;A0101
1072422;0,000;A0204
1102871;0,000;B1002
1102869;0,000;B1002
1050389;0,000;D0301
1099680;0,000;B0301
1099679;1;B0301
1017389;0,000;E0205
1103787;0,000;B0504
1067760;0,000;A0401
1112881;0,000;A0101
1099305;0,000;A0101
1112872;0,000;A0101
1112864;0,000;A0101
1112857;0,000;A0101
1099311;0,000;A0101
1096096;0,000;A0101
1096097;1;A0101
1112873;0,000;A0101
1112861;0,000;A0101
1112865;0,000;A0101
1112858;0,000;A0101
1099309;0,000;A0101
1073317;0,000;A0101
1112859;0,000;A0101
1096094;1;A0101
1099307;0,000;A0101
1099304;1;A0101
1099303;1;A0101
1107003;0,000;E0304
1107002;0,000;E0304
1107001;0,000;E0304
1032053;1;E0304
1021871;1;E0304
1107000;0,000;E0304
1106999;0,000;E0304
1082385;0,000;G0104
1059607;0,000;C0104
1072610;0,000;B0604
1072612;0,000;B0604
1102500;0,000;E0605
1091329;0,000;G0106
1091330;0,000;C0106
1069054;0,000;B0104
1096080;0,000;B0204
1096065;0,000;B0204
1096064;0,000;B0204
1096062;0,000;B0204
1096079;0,000;B0204
1096078;0,000;B0204
1096061;0,000;B0204
1096060;0,000;B0204
1080423;0,000;B0204
1030943;0,000;A0602
1097357;0,000;B0204
1097356;0,000;B0204
1097355;0,000;B0204
1080422;0,000;B0204
1080421;0,000;B0204
1096072;0,000;B0204
1105522;0,000;B0204
1105521;0,000;B0204
1096075;0,000;B0204
1080420;0,000;B0204
1080419;0,000;B0204
1080418;0,000;B0204
1105523;0,000;B1002
1080417;0,000;B0104
1095669;0,000;B0104
1095668;0,000;B0104
1073551;0,000;B0204
1105524;0,000;B0104
1066364;0,000;B0104
1070518;0,000;C0701
1070529;0,000;C0701
1083463;0,000;C0106
1083462;0,000;C0106
1077782;1;E0504
1085902;0,000;E0504
1094059;0,000;C0503
1037413;0,000;C0112
1096208;0,000;E0802
1096206;0,000;E0802
1093227;0,000;E0802
1093211;0,000;E0802
1096205;0,000;E0802
1096212;0,000;E0802
1093218;0,000;E0802
1093236;0,000;E0802
1096215;0,000;E0802
1093258;0,000;E0802
1093257;0,000;E0802
1093241;0,000;E0802
1093230;0,000;E0802
1093308;0,000;E0802
1093253;0,000;E0802
1093267;0,000;E0802
1093223;0,000;E0802
1093295;0,000;E0802
1093280;0,000;E0802
1096217;0,000;E0802
1093286;0,000;E0802
1093239;0,000;E0802
1093235;0,000;E0802
1093231;0,000;E0802
1093213;0,000;E0802
1096207;0,000;E0802
1093228;0,000;E0802
1093210;0,000;E0802
1093272;0,000;E0802
1093248;0,000;E0802
1093215;0,000;E0802
1096214;0,000;E0802
1093259;0,000;E0802
1096210;0,000;E0802
1093232;0,000;E0802
1093374;0,000;E0802
1093243;0,000;E0802
1097853;0,000;E0802
1093222;0,000;E0802
1093309;0,000;E0802
1093303;0,000;E0802
1093285;0,000;E0802
1093275;0,000;E0802
1093250;0,000;E0802
1093249;0,000;E0802
1093224;0,000;E0802
1093240;0,000;E0802
1093255;0,000;E0802
1093264;0,000;E0802
1093261;0,000;E0802
1093266;0,000;E0802
1093199;0,000;E0802
1093200;0,000;E0802
1096211;0,000;E0802
1096209;0,000;E0802
1093279;0,000;E0802
1093238;0,000;E0802
1098848;0,000;E1001
1098847;0,000;E1001
1098846;0,000;E1001
1093268;0,000;E0802
1098845;0,000;E1001
1093246;0,000;E0802
1098849;0,000;E1001
1093313;0,000;E0802
1096216;0,000;E0802
1066254;0,000;E0203
1115782;0,000;E0203
1097258;0,000;E0203
1112603;1;E0201
1066251;1;E0203
1072622;1;E0504
1008068;0,000;E0504
1115779;0,000;E0203
1087075;1;E0904
1068892;0,000;B0204
1115427;0,000;A0703
1115429;0,000;A0703
1031310;0,000;B0301
1067750;1;B0301
1105696;0,000;B0105
1105695;0,000;B0105
1097048;0,000;B0204
1095002;0,000;A0104
1096057;0,000;B0204
1096056;0,000;B0204
1096055;0,000;B0204
1105697;0,000;B0105
1105698;0,000;B0105
1105694;0,000;B0105
1084864;0,000;B0204
1084863;0,000;B0204
1084862;0,000;B0204
1084867;0,000;B0204
1084866;0,000;B0204
1084264;0,000;B0204
1105704;0,000;B0404
1105699;0,000;B0105
1105700;0,000;B0105
1091685;0,000;B0105
1080412;0,000;B0204
1080411;0,000;B0204
1085572;0,000;B0105
1080409;0,000;B0204
1080408;0,000;B0204
1080407;0,000;B0204
1080403;0,000;B0205
1080402;0,000;B0205
1085571;0,000;B0204
1080401;0,000;B0204
1095664;0,000;B0104
1080400;0,000;B0205
1080397;0,000;B0204
1080396;0,000;B0204
1067744;0,000;B0204
1080395;0,000;B0204
1080394;0,000;B0205
1069880;0,000;B0204
1080393;0,000;B0204
1080392;0,000;B0204
1080390;0,000;B0205
1080389;0,000;B0205
1079948;0,000;A0104
1080387;0,000;B0204
1080380;0,000;B0105
1068874;0,000;B0205
1068873;0,000;B0205
1080379;0,000;B0105
1068871;0,000;B0205
1080378;0,000;B0105
1080377;0,000;B0105
1080376;0,000;B0105
1080375;0,000;B0105
1084858;0,000;B0204
1084857;0,000;B0204
1080371;0,000;B0205
1105703;0,000;B0404
1064395;0,000;B0205
1070747;0,000;B0205
1105701;0,000;B0306
1084883;0,000;B0105
1040494;0,000;B0105
1051681;0,000;B0205
1040491;0,000;B0104
1032746;0,000;B0105
1095940;0,000;B0404
1091692;0,000;B0105
1108974;0,000;A0506
1068867;0,000;B0205
1081311;0,000;B0304
1095941;0,000;B0105
1077412;1;E0702
1077410;1;E0702
1103366;0,000;B0504
1081316;0,000;B0303
1081363;0,000;B0604
1053976;0,000;B0604
1015230;0,000;B0604
1095037;0,000;A0504
1095034;0,000;A0504
1096635;1;A0504
1095023;0,000;A0504
1095027;1;A0504
1096634;0,000;A0504
1095039;0,000;A0504
1095032;0,000;A0504
1095033;0,000;A0504
1079896;0,000;A0504
1054000;0,000;B0105
1070756;0,000;B0105
1043137;0,000;B0105
1088865;1;A0504
1088864;0,000;A0504
1088867;1;A0504
1052672;0,000;B0307
1052301;0,000;B0307
1060803;0,000;B0307
1060804;0,000;B0307
1060799;0,000;B0307
1062614;0,000;B0307
1069166;0,000;B0307
1101889;0,000;B0307
1101888;0,000;B0307
1101885;0,000;B0307
1055858;0,000;D0203
1051953;0,000;D0203
1002272;0,000;F0704
1082149;0,000;F0704
1027681;0,000;F0704
1104736;0,000;B0604
1104750;0,000;B0604
1076642;0,000;B0604
1104749;0,000;B0604
1016621;0,000;F0701
1116302;0,000;C0502
1088173;0,000;C0502
1102838;0,000;C0502
1102837;0,000;C0502
1059773;1;C0502
1055661;0,000;C0502
1070511;0,000;C0701
1102842;1;C0502
1082795;0,000;G0106
1109243;0,000;C0502
1102839;1;C0502
1086138;1;C0502
1109242;0,000;C0502
1102841;0,000;C0502
1086137;0,000;C0502
1068662;0,000;C0502
1112423;0,000;E0504
1077792;1;E0604
1029037;1;E0604
1099724;0,000;E0604
1112832;0,000;E0604
1086700;0,000;E0604
1112828;0,000;E0604
1065866;0,000;E0604
1112829;0,000;E0604
1086698;0,000;E0604
1054719;0,000;E0604
1106262;0,000;B0504
1096193;0,000;D0103
1109363;0,000;C0106
1096125;0,000;C0106
1096124;0,000;G0106
1096123;0,000;C0106
1103004;0,000;G0106
1096192;0,000;D0103
1096191;1;D0103
1112999;0,000;D0103
1096190;0,000;D0103
1087453;0,000;E0402
1063095;1;E0402
1084262;0,000;B0204
1091416;0,000;B0204
1091415;0,000;B0204
1105518;0,000;B0104
1105519;0,000;B0204
1105520;0,000;B0204
1091448;0,000;B0204
1091449;0,000;B0204
1105517;0,000;B0104
1105532;0,000;B0104
1080362;0,000;B0104
1050388;1;D0203
1104897;0,000;G0106
1069159;0,000;B0307
1090669;0,000;B0307
1093387;0,000;E0304
1096189;0,000;D0103
1114140;0,000;E0101
1096188;0,000;D0103
1096828;1;C0703
1106244;0,000;F0801
1095252;0,000;C0103
1057436;0,000;B0604
1107928;0,000;G0106
1106526;0,000;B0801
1106524;1;B0801
1114291;0,000;B0801
1114289;0,000;B0801
1114290;0,000;B0801
1106525;0,000;B0801
1075612;1;B0801
1075613;0,000;B0801
1079609;0,000;A0201
1109488;1;E1001
1050387;0,000;D0203
1103639;0,000;E0301
1100588;0,000;G0103
1104737;0,000;B0604
1093555;0,000;A0201
1109746;0,000;A0505
1079614;0,000;A0202
1079608;0,000;A0203
1092020;1;E0802
1074507;1;E0802
1069831;0,000;E0802
1094612;0,000;E0802
1071666;0,000;E0802
1051080;0,000;E0802
